3,-90048,-3.67204,-90046
3,-89115,-3.81263,-89113
3,-88142,-3.95198,-88140
3,-87132,-4.0896,-87130
3,-86082,-4.22568,-86080
3,-84995,-4.35903,-84993
3,-83870,-4.49178,-83868
3,-82708,-4.62275,-82706
3,-81510,-4.75213,-81508
3,-80275,-4.87819,-80273
3,-79005,-5.00335,-79003
3,-77700,-5.12658,-77698
3,-76360,-5.24753,-76358
3,-74988,-5.36545,-74986
3,-73582,-5.48228,-73580
3,-72145,-5.59594,-72143
3,-70675,-5.70801,-70673
3,-69172,-5.81873,-69170
3,-67642,-5.92614,-67640
3,-66080,-6.03121,-66078
3,-64490,-6.13375,-64488
3,-62870,-6.23381,-62868
3,-61225,-6.3313,-61223
3,-59550,-6.4262,-59548
3,-57850,-6.51783,-57848
3,-56125,-6.60727,-56123
3,-54375,-6.69409,-54373
3,-52600,-6.77823,-52598
3,-50803,-6.85944,-50801
3,-48982,-6.93723,-48980
3,-47140,-7.01283,-47138
3,-45278,-7.086,-45276
3,-43398,-7.15521,-43396
3,-41495,-7.22193,-41493
3,-39575,-7.28563,-39573
3,-37638,-7.34635,-37636
3,-35685,-7.40341,-35683
3,-33715,-7.45798,-33713
3,-31730,-7.50942,-31728
3,-29732,-7.55744,-29730
3,-27720,-7.60264,-27718
3,-25698,-7.64495,-25696
3,-23662,-7.6835,-23660
3,-21617,-7.71907,-21615
3,-19562,-7.75146,-19560
3,-17498,-7.78039,-17496
3,-15427,-7.80628,-15425
3,-13349,-7.829,-13347
3,-11265,-7.84845,-11263
3,-9176,-7.86452,-9174
3,-7083,-7.87737,-7081
3,-4987,-7.88685,-4985
3,-2888,-7.8931,-2886
3,-789,-7.89608,-787
3,1311,-7.89568,1311
3,3410,-7.89206,3410
3,5508,-7.88516,5508
3,7604,-7.87494,7604
3,9696,-7.86145,9696
3,11784,-7.84463,11784
3,13866,-7.82454,13866
3,15943,-7.80122,15943
3,18012,-7.77463,18012
3,20074,-7.74502,20074
3,22126,-7.71198,22126
3,24170,-7.67576,24170
3,26202,-7.63622,26202
3,28222,-7.59386,28222
3,30230,-7.54802,30230
3,32225,-7.499,32225
3,34208,-7.44691,34208
3,36172,-7.392,36172
3,38122,-7.3338,38122
3,40055,-7.27249,40055
3,41970,-7.20879,41970
3,43868,-7.14147,43868
3,45742,-7.07117,45742
3,47600,-6.99795,47600
3,49438,-6.9219,49438
3,51252,-6.84332,51252
3,53042,-6.76156,53042
3,54812,-6.67693,54812
3,56555,-6.58961,56555
3,58275,-6.50032,58275
3,59970,-6.4075,59970
3,61635,-6.31294,61635
3,63275,-6.21392,63275
3,64887,-6.11396,64887
3,66472,-6.01166,66472
3,68025,-5.90619,68025
3,69550,-5.79909,69550
3,71042,-5.68876,71042
3,72505,-5.57515,72505
3,73935,-5.4612,73935
3,75332,-5.34372,75332
3,76698,-5.22451,76698
3,78028,-5.10312,78028
3,79325,-4.97959,79325
3,80585,-4.85413,80585
3,81810,-4.72673,81810
3,83000,-4.59844,83000
3,84152,-4.46742,84152
3,85270,-4.33412,85270
3,86348,-4.19938,86348
3,87388,-4.06301,87388
3,88390,-3.92623,88390
3,89352,-3.78688,89352
3,90275,-3.63979,90275
3,91158,-3.49865,91158
3,92000,-3.35483,92000
3,92805,-3.20973,92805
3,93565,-3.06308,93565
3,94285,-2.91703,94285
3,94965,-2.76721,94965
3,95602,-2.61873,95602
3,96198,-2.46792,96198
3,96750,-2.3111,96750
3,97260,-2.1588,97260
3,97725,-2.00462,97725
3,98150,-1.85083,98150
3,98530,-1.69738,98530
3,98867,-1.54231,98867
3,99160,-1.38668,99160
3,99410,-1.23076,99410
3,99615,-1.07583,99615
3,99778,-0.91926,99778
3,99895,-0.76255,99895
3,99970,-0.60563,99967
4,100000,-0.43433,99969
4,99978,-0.27737,99978
4,99910,-0.12134,99910
4,99797,0.03527,99797
4,99642,0.19164,99642
4,99445,0.35461,99445
4,99200,0.51018,99200
4,98915,0.66432,98915
4,98582,0.82034,98582
4,98210,0.97329,98210
4,97792,1.12708,97792
4,97332,1.27913,97332
4,96830,1.43138,96830
4,96282,1.58269,96282
4,95695,1.73315,95695
4,95065,1.88139,95065
4,94392,2.02982,94392
4,93677,2.17716,93677
4,92922,2.32316,92922
4,92125,2.46727,92125
4,91288,2.60965,91288
4,90410,2.75193,90410
4,89495,2.89267,89495
4,88538,3.03689,88538
4,87543,3.17356,87543
4,86508,3.31068,86508
4,85435,3.44393,85435
4,84325,3.57713,84325
4,83178,3.7081,83178
4,81992,3.83724,81992
4,80772,3.96349,80772
